tDays,Energy,Count,EnergyPerCountFiltered,Temp,X,Y,Z,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29
34.5542592593,274438.0,32070.0,8.55746803867,717.0,995.0,382.0,308.0,1601.0,2874.0,1860.0,7257.0,11424.0,5344.0,1529.0,161.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5563425926,268062.0,32053.0,8.36308613858,719.0,988.0,387.0,312.0,1572.0,2958.0,1918.0,7445.0,11430.0,5127.0,1429.0,156.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5584259259,272162.0,32053.0,8.49099928244,719.0,988.0,387.0,310.0,1560.0,2934.0,1844.0,7413.0,11504.0,5159.0,1420.0,190.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5605092593,273886.0,32049.0,8.54585166464,719.0,992.0,384.0,311.0,1549.0,2890.0,1898.0,7240.0,11532.0,5234.0,1507.0,179.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5625925926,268694.0,32072.0,8.37783736593,724.0,995.0,387.0,312.0,1513.0,2938.0,1970.0,7420.0,11441.0,5200.0,1406.0,176.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5646759259,269728.0,32067.0,8.411388655,719.0,995.0,380.0,312.0,1439.0,2934.0,1939.0,7447.0,11457.0,5288.0,1391.0,151.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5667592593,274138.0,32065.0,8.54944643692,720.0,992.0,380.0,310.0,1487.0,2904.0,1891.0,7371.0,11414.0,5304.0,1495.0,184.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5688425926,273574.0,32061.0,8.53292161817,724.0,991.0,382.0,310.0,1576.0,2832.0,1849.0,7315.0,11527.0,5270.0,1508.0,165.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5709259259,277082.0,32063.0,8.6417989583,729.0,988.0,383.0,310.0,1495.0,2788.0,1909.0,7325.0,11407.0,5342.0,1616.0,163.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5730092593,274199.0,32075.0,8.54868277475,725.0,995.0,387.0,311.0,1469.0,2967.0,1876.0,7206.0,11602.0,5301.0,1453.0,175.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5750925926,273857.0,32073.0,8.53855267671,727.0,992.0,384.0,310.0,1532.0,2867.0,1849.0,7363.0,11434.0,5370.0,1483.0,149.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5771759259,274592.0,32075.0,8.56093530787,729.0,991.0,388.0,316.0,1492.0,2888.0,1896.0,7302.0,11462.0,5394.0,1455.0,159.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5792592593,273835.0,32067.0,8.53946424673,727.0,992.0,391.0,311.0,1464.0,2863.0,1828.0,7229.0,11494.0,5587.0,1463.0,120.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
